data,ano,mes,nome_mes,cidade,regiao,latitude,longitude,temp_max,temp_min,temp_media,umidade_pct,chuva_mm,vento_kmh,pressao_hpa
2022-12-01,2022,12,Dezembro,Manaus,Norte,-3.1,-60.02,27.6,17.2,22.4,86.5,179.1,10.3,1017.4
2020-03-01,2020,3,Março,São Paulo,Sudeste,-23.55,-46.63,21.7,10.6,16.2,75.2,69.6,16.8,1009.8
2023-12-01,2023,12,Dezembro,Campo Grande,Centro-Oeste,-20.44,-54.65,25.3,16.4,20.8,77.0,71.0,33.2,1018.9
2023-07-01,2023,7,Julho,Porto Alegre,Sul,-30.03,-51.23,16.5,5.0,10.8,87.8,58.2,7.7,1005.4
2023-12-01,2023,12,Dezembro,Salvador,Nordeste,-12.97,-38.51,25.3,17.3,21.3,64.5,91.6,10.9,1020.6
2021-09-01,2021,9,Setembro,São Paulo,Sudeste,-23.55,-46.63,18.0,9.5,13.8,77.2,124.3,25.2,1013.1
2024-10-01,2024,10,Outubro,Maceió,Nordeste,-9.67,-35.74,25.5,18.8,22.2,56.8,76.3,26.5,1016.7
2023-03-01,2023,3,Março,Goiânia,Centro-Oeste,-16.69,-49.26,25.1,18.7,21.9,72.7,74.1,13.3,1018.1
2020-06-01,2020,6,Junho,Fortaleza,Nordeste,-3.72,-38.54,28.6,20.3,24.5,55.7,98.2,18.1,1010.7
2020-05-01,2020,5,Maio,Campo Grande,Centro-Oeste,-20.44,-54.65,26.7,17.1,21.9,68.5,175.8,32.1,1007.6
2020-10-01,2020,10,Outubro,Maceió,Nordeste,-9.67,-35.74,24.0,12.4,18.2,57.1,80.8,8.9,1021.0
2022-11-01,2022,11,Novembro,Porto Velho,Norte,-8.76,-63.9,23.4,17.2,20.3,79.1,190.2,18.0,1013.3
2020-02-01,2020,2,Fevereiro,Rio de Janeiro,Sudeste,-22.91,-43.17,24.6,16.9,20.8,64.7,108.3,33.9,1014.2
2021-02-01,2021,2,Fevereiro,Cuiabá,Centro-Oeste,-15.6,-56.1,29.7,23.3,26.5,75.3,114.3,15.6,1012.1
2022-02-01,2022,2,Fevereiro,Natal,Nordeste,-5.79,-35.21,29.3,22.1,25.7,54.7,43.1,10.2,1008.2
2022-02-01,2022,2,Fevereiro,Brasília,Centro-Oeste,-15.78,-47.93,23.3,14.1,18.7,63.1,112.1,24.9,1017.0
2022-06-01,2022,6,Junho,Teresina,Nordeste,-5.09,-42.8,31.7,20.5,26.1,43.1,126.4,18.6,1012.7
2024-11-01,2024,11,Novembro,Curitiba,Sul,-25.43,-49.27,18.2,10.9,14.6,95.7,155.6,25.6,1018.4
2021-06-01,2021,6,Junho,Manaus,Norte,-3.1,-60.02,30.0,19.1,24.6,78.8,342.9,12.3,1025.7
2020-08-01,2020,8,Agosto,Porto Velho,Norte,-8.76,-63.9,24.7,18.5,21.6,78.3,271.4,19.2,1019.1
2022-04-01,2022,4,Abril,São Paulo,Sudeste,-23.55,-46.63,20.6,14.5,17.6,65.9,124.8,20.2,1008.9
2021-09-01,2021,9,Setembro,Rio de Janeiro,Sudeste,-22.91,-43.17,21.1,9.6,15.4,70.0,112.4,11.9,1018.9
2022-12-01,2022,12,Dezembro,Florianópolis,Sul,-27.6,-48.55,21.2,9.5,15.4,91.9,154.0,15.1,1010.9
2020-11-01,2020,11,Novembro,Macapá,Norte,0.03,-51.07,24.3,17.2,20.8,83.0,223.9,9.6,1016.8
2022-09-01,2022,9,Setembro,Rio de Janeiro,Sudeste,-22.91,-43.17,23.0,16.0,19.5,68.5,117.4,24.7,1007.4
2022-06-01,2022,6,Junho,Florianópolis,Sul,-27.6,-48.55,18.4,8.2,13.3,77.4,28.2,17.9,1012.0
2020-07-01,2020,7,Julho,Natal,Nordeste,-5.79,-35.21,25.3,16.0,20.6,48.7,155.3,29.1,1007.6
2020-01-01,2020,1,Janeiro,Macapá,Norte,0.03,-51.07,26.8,19.2,23.0,84.0,225.6,12.5,1011.9
2020-02-01,2020,2,Fevereiro,Recife,Nordeste,-8.05,-34.88,28.9,20.3,24.6,57.1,160.2,15.5,1026.8
2021-05-01,2021,5,Maio,Maceió,Nordeste,-9.67,-35.74,27.5,21.1,24.3,70.6,133.4,25.8,1008.4
2020-03-01,2020,3,Março,Porto Alegre,Sul,-30.03,-51.23,16.4,10.4,13.4,75.6,133.0,13.0,1014.0
2021-05-01,2021,5,Maio,Vitória,Sudeste,-20.32,-40.34,26.0,17.1,21.6,67.2,174.3,22.9,1008.8
2023-02-01,2023,2,Fevereiro,Maceió,Nordeste,-9.67,-35.74,26.8,17.4,22.1,58.2,123.4,13.0,1012.1
2024-09-01,2024,9,Setembro,São Luís,Nordeste,-2.53,-44.3,24.6,15.5,20.0,65.4,176.8,15.8,1018.7
2023-02-01,2023,2,Fevereiro,Porto Velho,Norte,-8.76,-63.9,28.0,17.1,22.6,80.0,148.0,23.7,1017.6
2021-05-01,2021,5,Maio,Manaus,Norte,-3.1,-60.02,27.3,17.4,22.4,85.3,311.1,16.6,1008.4
2020-07-01,2020,7,Julho,Teresina,Nordeste,-5.09,-42.8,29.0,19.2,24.1,53.6,128.5,31.2,1008.2
2024-11-01,2024,11,Novembro,Natal,Nordeste,-5.79,-35.21,24.7,15.8,20.2,48.9,3.9,33.9,1007.5
2022-05-01,2022,5,Maio,Curitiba,Sul,-25.43,-49.27,12.2,3.8,8.0,96.1,26.6,31.8,1013.0
2024-12-01,2024,12,Dezembro,Rio de Janeiro,Sudeste,-22.91,-43.17,21.7,15.2,18.4,67.7,28.7,9.2,1013.8
2022-07-01,2022,7,Julho,Vitória,Sudeste,-20.32,-40.34,25.7,15.6,20.6,82.4,124.7,25.5,1007.6
2024-12-01,2024,12,Dezembro,São Paulo,Sudeste,-23.55,-46.63,16.2,8.9,12.6,74.4,107.7,17.1,1014.3
2023-08-01,2023,8,Agosto,Curitiba,Sul,-25.43,-49.27,19.3,12.1,15.7,84.55,85.8,34.3,1008.7
2023-08-01,2023,8,Agosto,Fortaleza,Nordeste,-3.72,-38.54,27.9,18.3,23.1,48.3,61.7,31.5,1007.3
2021-06-01,2021,6,Junho,Campo Grande,Centro-Oeste,-20.44,-54.65,24.6,15.8,20.2,80.4,211.1,14.0,1006.4
2023-10-01,2023,10,Outubro,Macapá,Norte,0.03,-51.07,23.7,11.9,17.8,84.8,234.6,7.8,1016.3
2022-03-01,2022,3,Março,Manaus,Norte,-3.1,-60.02,28.9,20.1,24.5,85.4,196.3,22.7,1014.8
2021-06-01,2021,6,Junho,São Luís,Nordeste,-2.53,-44.3,31.4,21.0,26.2,60.1,202.2,21.4,1015.1
2021-12-01,2021,12,Dezembro,Florianópolis,Sul,-27.6,-48.55,23.7,14.2,19.0,81.5,148.4,31.5,1011.8
2024-02-01,2024,2,Fevereiro,Macapá,Norte,0.03,-51.07,29.9,21.9,25.9,87.4,240.3,28.8,1021.6
2023-02-01,2023,2,Fevereiro,Manaus,Norte,-3.1,-60.02,29.8,21.5,25.6,83.4,215.9,33.5,1009.9
2022-06-01,2022,6,Junho,Goiânia,Centro-Oeste,-16.69,-49.26,24.7,13.3,19.0,71.4,202.8,18.4,1014.5
2022-02-01,2022,2,Fevereiro,Belo Horizonte,Sudeste,-19.92,-43.94,23.6,15.0,19.3,68.1,85.7,5.1,1017.0
2024-02-01,2024,2,Fevereiro,São Luís,Nordeste,-2.53,-44.3,28.7,17.0,26.0,62.3,166.0,14.5,1015.2
2024-04-01,2024,4,Abril,Vitória,Sudeste,-20.32,-40.34,27.9,20.6,24.2,74.5,132.7,23.2,1011.6
2023-02-01,2023,2,Fevereiro,Florianópolis,Sul,-27.6,-48.55,19.1,9.7,14.4,87.9,126.7,12.3,1013.2
2022-04-01,2022,4,Abril,Brasília,Centro-Oeste,-15.78,-47.93,27.5,19.0,23.2,72.0,151.0,7.2,1021.7
2021-02-01,2021,2,Fevereiro,Curitiba,Sul,-25.43,-49.27,14.4,3.9,9.2,79.5,128.7,20.9,1022.1
2023-04-01,2023,4,Abril,Natal,Nordeste,-5.79,-35.21,30.0,19.9,25.0,58.5,102.6,23.0,1014.7
2020-06-01,2020,6,Junho,Porto Alegre,Sul,-30.03,-51.23,17.0,10.0,13.5,83.3,27.0,22.7,1022.0
2022-03-01,2022,3,Março,Vitória,Sudeste,-20.32,-40.34,28.6,21.9,25.2,67.1,125.6,14.9,1014.9
2024-12-01,2024,12,Dezembro,Porto Alegre,Sul,-30.03,-51.23,20.7,9.7,15.2,72.7,177.8,21.2,1019.7
2021-09-01,2021,9,Setembro,Campo Grande,Centro-Oeste,-20.44,-54.65,22.7,12.8,17.8,75.0,141.3,19.9,1009.4
2023-05-01,2023,5,Maio,Porto Velho,Norte,-8.76,-63.9,28.0,17.6,22.8,75.6,196.0,16.8,1010.8
2024-09-01,2024,9,Setembro,São Paulo,Sudeste,-23.55,-46.63,20.0,8.9,14.4,81.1,110.9,32.2,1006.2
2023-06-01,2023,6,Junho,Campo Grande,Centro-Oeste,-20.44,-54.65,26.2,15.2,20.7,71.3,197.8,6.4,1022.0
2023-09-01,2023,9,Setembro,Vitória,Sudeste,-20.32,-40.34,21.3,13.8,17.6,79.9,106.3,21.5,1011.2
2023-02-01,2023,2,Fevereiro,Cuiabá,Centro-Oeste,-15.6,-56.1,29.9,22.7,26.3,61.3,105.6,8.4,1017.7
2021-02-01,2021,2,Fevereiro,São Paulo,Sudeste,-23.55,-46.63,22.2,13.7,18.0,78.9,115.0,6.9,1012.3
2022-09-01,2022,9,Setembro,Porto Velho,Norte,-8.76,-63.9,24.7,14.0,19.4,81.6,204.8,17.1,1011.8
2020-09-01,2020,9,Setembro,Curitiba,Sul,-25.43,-49.27,20.5,11.6,16.0,78.6,65.4,13.0,1001.9
2022-06-01,2022,6,Junho,Maceió,Nordeste,-9.67,-35.74,30.0,18.7,24.4,63.6,201.3,10.8,1005.1
2022-08-01,2022,8,Agosto,Vitória,Sudeste,-20.32,-40.34,23.2,11.4,17.3,77.2,153.8,11.0,1007.7
2023-08-01,2023,8,Agosto,Belém,Norte,-1.45,-48.5,25.0,13.9,19.4,81.1,201.6,22.8,1008.6
2023-11-01,2023,11,Novembro,Teresina,Nordeste,-5.09,-42.8,26.7,15.1,20.9,50.3,36.2,29.7,1019.0
2022-08-01,2022,8,Agosto,Porto Alegre,Sul,-30.03,-51.23,20.4,8.8,14.6,72.0,52.5,34.5,1018.0
2024-06-01,2024,6,Junho,Manaus,Norte,-3.1,-60.02,29.3,22.2,25.8,80.3,324.4,19.2,1011.5
2022-08-01,2022,8,Agosto,Porto Velho,Norte,-8.76,-63.9,25.2,13.2,19.2,84.2,234.5,32.9,1015.3
2023-08-01,2023,8,Agosto,Salvador,Nordeste,-12.97,-38.51,24.3,13.9,19.1,69.1,197.8,7.0,1001.6
2022-04-01,2022,4,Abril,Macapá,Norte,0.03,-51.07,27.4,17.7,25.35,84.6,292.79999999999995,20.5,1009.7
2024-02-01,2024,2,Fevereiro,Curitiba,Sul,-25.43,-49.27,13.9,4.9,9.4,79.1,97.6,22.1,1011.6
2020-09-01,2020,9,Setembro,Manaus,Norte,-3.1,-60.02,25.9,15.3,20.6,81.8,294.9,19.8,1014.7
2024-07-01,2024,7,Julho,Rio de Janeiro,Sudeste,-22.91,-43.17,23.4,13.4,18.4,62.2,105.1,7.0,1003.0
2023-05-01,2023,5,Maio,Belo Horizonte,Sudeste,-19.92,-43.94,24.1,16.8,20.5,67.1,167.6,18.5,1003.4
2022-09-01,2022,9,Setembro,São Luís,Nordeste,-2.53,-44.3,25.5,17.6,21.6,65.5,180.8,19.9,1016.7
2021-02-01,2021,2,Fevereiro,Fortaleza,Nordeste,-3.72,-38.54,32.2,25.5,28.8,49.5,53.1,17.2,1024.4
2024-09-01,2024,9,Setembro,Cuiabá,Centro-Oeste,-15.6,-56.1,25.2,15.7,20.4,68.7,127.2,8.8,1012.9
2021-05-01,2021,5,Maio,Porto Alegre,Sul,-30.03,-51.23,14.9,5.3,10.1,69.9,34.35,13.9,1005.0
2023-05-01,2023,5,Maio,Cuiabá,Centro-Oeste,-15.6,-56.1,28.5,19.2,23.8,60.2,143.8,18.7,1014.1
2023-12-01,2023,12,Dezembro,Curitiba,Sul,-25.43,-49.27,17.7,11.5,14.6,88.6,113.3,26.8,1012.6
2021-12-01,2021,12,Dezembro,Natal,Nordeste,-5.79,-35.21,25.4,18.5,22.0,49.1,0.0,32.0,1016.9
2023-10-01,2023,10,Outubro,Recife,Nordeste,-8.05,-34.88,24.1,17.4,20.8,57.9,124.7,11.5,1010.7
2024-10-01,2024,10,Outubro,Vitória,Sudeste,-20.32,-40.34,23.8,15.1,19.4,73.0,120.0,31.0,1014.1
2021-11-01,2021,11,Novembro,Fortaleza,Nordeste,-3.72,-38.54,27.9,18.8,23.4,52.6,16.8,13.7,1012.8
2022-07-01,2022,7,Julho,Porto Velho,Norte,-8.76,-63.9,25.3,18.8,22.0,73.3,267.6,14.2,1016.5
2024-05-01,2024,5,Maio,São Luís,Nordeste,-2.53,-44.3,28.0,20.8,24.4,57.2,221.1,17.2,1011.1
2023-05-01,2023,5,Maio,Natal,Nordeste,-5.79,-35.21,28.2,18.5,23.4,45.2,135.2,10.5,1009.0
2023-12-01,2023,12,Dezembro,Florianópolis,Sul,-27.6,-48.55,23.2,16.1,19.6,82.7,136.6,30.8,1010.0
2023-09-01,2023,9,Setembro,Curitiba,Sul,-25.43,-49.27,17.7,6.4,12.0,92.3,61.8,20.8,1004.2
2020-11-01,2020,11,Novembro,Teresina,Nordeste,-5.09,-42.8,27.6,19.8,23.7,43.7,13.4,21.3,1012.3
2022-05-01,2022,5,Maio,São Paulo,Sudeste,-23.55,-46.63,21.1,10.1,15.6,76.3,179.0,32.8,1015.4
2020-09-01,2020,9,Setembro,Maceió,Nordeste,-9.67,-35.74,24.0,16.9,20.4,62.9,141.6,30.3,1006.3
2024-05-01,2024,5,Maio,Porto Alegre,Sul,-30.03,-51.23,16.7,8.5,12.6,82.3,63.4,28.5,1012.8
2022-03-01,2022,3,Março,Porto Velho,Norte,-8.76,-63.9,29.0,17.7,23.4,72.2,233.9,14.7,1023.6
2023-07-01,2023,7,Julho,Salvador,Nordeste,-12.97,-38.51,28.3,16.5,22.4,59.4,202.7,23.9,1021.8
2024-07-01,2024,7,Julho,São Paulo,Sudeste,-23.55,-46.63,19.9,11.4,15.6,75.9,160.3,18.1,1010.5
2023-04-01,2023,4,Abril,Curitiba,Sul,-25.43,-49.27,16.1,4.5,10.3,87.6,18.3,18.5,1019.9
2024-12-01,2024,12,Dezembro,Natal,Nordeste,-5.79,-35.21,25.4,14.8,20.1,53.6,76.8,6.6,1022.7
2023-08-01,2023,8,Agosto,São Luís,Nordeste,-2.53,-44.3,28.6,17.3,23.0,52.3,190.9,34.8,1005.9
2020-07-01,2020,7,Julho,Macapá,Norte,0.03,-51.07,26.0,19.0,22.5,81.0,339.9,20.6,1009.2
2020-09-01,2020,9,Setembro,Natal,Nordeste,-5.79,-35.21,26.4,19.8,23.1,56.4,112.9,29.7,1008.1
2021-12-01,2021,12,Dezembro,Porto Velho,Norte,-8.76,-63.9,25.0,18.9,22.0,79.4,204.7,21.4,1021.1
2022-08-01,2022,8,Agosto,Goiânia,Centro-Oeste,-16.69,-49.26,24.9,12.9,18.9,72.4,178.3,23.5,1016.3
2021-10-01,2021,10,Outubro,Rio de Janeiro,Sudeste,-22.91,-43.17,21.6,10.3,16.0,72.4,73.4,30.6,1023.7
2021-06-01,2021,6,Junho,Macapá,Norte,0.03,-51.07,29.0,17.8,23.4,85.9,333.7,24.9,1016.3
2023-08-01,2023,8,Agosto,Cuiabá,Centro-Oeste,-15.6,-56.1,26.6,20.6,23.6,65.9,182.5,27.0,1019.3
2023-04-01,2023,4,Abril,Fortaleza,Nordeste,-3.72,-38.54,30.8,21.1,26.0,50.0,62.7,6.5,1020.2
2024-06-01,2024,6,Junho,Fortaleza,Nordeste,-3.72,-38.54,28.4,17.9,23.2,48.9,139.8,17.4,1013.2
2020-01-01,2020,1,Janeiro,Curitiba,Sul,-25.43,-49.27,15.0,5.2,10.1,84.1,87.2,10.9,1013.0
2023-05-01,2023,5,Maio,Salvador,Nordeste,-12.97,-38.51,30.1,24.0,27.0,74.2,206.6,33.9,1015.5
2020-03-01,2020,3,Março,Porto Velho,Norte,-8.76,-63.9,27.9,19.8,23.8,87.9,173.1,26.8,1023.0
2021-11-01,2021,11,Novembro,Macapá,Norte,0.03,-51.07,26.3,14.9,20.6,93.6,237.0,6.0,1009.8
2024-08-01,2024,8,Agosto,Campo Grande,Centro-Oeste,-20.44,-54.65,23.4,14.3,18.8,59.7,117.0,8.6,1011.3
2020-07-01,2020,7,Julho,Fortaleza,Nordeste,-3.72,-38.54,29.9,20.5,25.2,64.6,142.8,31.4,1023.0
2024-07-01,2024,7,Julho,Curitiba,Sul,-25.43,-49.27,15.2,3.4,9.3,94.1,40.0,27.3,1013.4
2023-07-01,2023,7,Julho,Curitiba,Sul,-25.43,-49.27,15.9,5.7,10.8,83.5,23.0,13.9,1008.9
2022-01-01,2022,1,Janeiro,Salvador,Nordeste,-12.97,-38.51,27.4,17.3,22.4,65.9,85.6,21.5,1005.7
2021-03-01,2021,3,Março,Cuiabá,Centro-Oeste,-15.6,-56.1,27.9,21.0,24.4,67.5,63.5,26.4,1008.8
2023-04-01,2023,4,Abril,Macapá,Norte,0.03,-51.07,27.1,20.2,23.6,80.5,253.1,30.1,1012.8
2023-06-01,2023,6,Junho,Natal,Nordeste,-5.79,-35.21,30.5,21.9,26.2,51.4,207.7,5.6,1011.8
2020-02-01,2020,2,Fevereiro,Manaus,Norte,-3.1,-60.02,28.0,20.9,24.4,87.7,206.9,20.7,1008.4
2024-05-01,2024,5,Maio,Belém,Norte,-1.45,-48.5,29.7,19.1,24.4,82.3,338.8,23.8,1016.0
2023-03-01,2023,3,Março,Brasília,Centro-Oeste,-15.78,-47.93,26.0,19.8,22.9,70.7,81.1,18.4,1009.7
2020-02-01,2020,2,Fevereiro,Florianópolis,Sul,-27.6,-48.55,18.2,10.9,14.6,82.8,135.7,20.1,1011.7
2024-04-01,2024,4,Abril,São Paulo,Sudeste,-23.55,-46.63,25.0,16.0,20.5,71.1,190.1,27.2,1024.0
2022-01-01,2022,1,Janeiro,Porto Alegre,Sul,-30.03,-51.23,19.5,10.4,15.0,85.7,100.9,19.8,1011.7
2024-03-01,2024,3,Março,Porto Alegre,Sul,-30.03,-51.23,12.0,4.9,8.4,80.6,90.1,21.7,1012.0
2021-10-01,2021,10,Outubro,São Luís,Nordeste,-2.53,-44.3,24.3,14.4,19.4,54.9,202.3,15.9,1017.1
2024-09-01,2024,9,Setembro,Vitória,Sudeste,-20.32,-40.34,20.4,11.8,16.1,82.9,103.0,21.6,1022.0
2020-04-01,2020,4,Abril,Brasília,Centro-Oeste,-15.78,-47.93,25.4,17.9,21.6,69.6,99.3,26.1,1027.2
2020-08-01,2020,8,Agosto,Curitiba,Sul,-25.43,-49.27,20.2,13.1,16.6,77.1,25.8,6.9,1015.2
2021-06-01,2021,6,Junho,Recife,Nordeste,-8.05,-34.88,30.0,20.4,25.2,54.6,215.3,25.5,1013.0
2024-01-01,2024,1,Janeiro,Natal,Nordeste,-5.79,-35.21,28.7,19.6,24.2,52.2,0.0,22.4,1011.0
2024-02-01,2024,2,Fevereiro,Brasília,Centro-Oeste,-15.78,-47.93,22.9,14.5,18.7,63.5,64.5,29.4,1011.8
2021-01-01,2021,1,Janeiro,Rio de Janeiro,Sudeste,-22.91,-43.17,23.3,12.6,18.0,67.9,69.5,18.5,1005.2
2022-04-01,2022,4,Abril,Natal,Nordeste,-5.79,-35.21,28.4,16.7,22.5,54.0,56.6,28.0,1011.7
2022-09-01,2022,9,Setembro,Natal,Nordeste,-5.79,-35.21,24.6,16.0,20.3,59.2,53.4,5.9,1012.5
2022-04-01,2022,4,Abril,Florianópolis,Sul,-27.6,-48.55,17.9,8.9,13.4,90.5,129.2,12.4,1014.3
2021-07-01,2021,7,Julho,Curitiba,Sul,-25.43,-49.27,14.6,3.0,8.8,97.1,17.8,17.3,1008.4
2021-04-01,2021,4,Abril,Campo Grande,Centro-Oeste,-20.44,-54.65,21.5,14.6,18.0,75.4,164.7,15.2,1021.0
2023-10-01,2023,10,Outubro,Natal,Nordeste,-5.79,-35.21,24.2,17.8,21.0,42.2,35.9,33.4,1007.1
2024-05-01,2024,5,Maio,Rio de Janeiro,Sudeste,-22.91,-43.17,24.8,17.2,21.0,71.5,140.4,19.6,1017.7
2021-05-01,2021,5,Maio,Teresina,Nordeste,-5.09,-42.8,31.3,22.2,26.8,52.4,175.2,33.4,1011.8
2021-10-01,2021,10,Outubro,Brasília,Centro-Oeste,-15.78,-47.93,21.3,13.6,17.4,72.0,116.4,6.7,1009.6
2023-02-01,2023,2,Fevereiro,Teresina,Nordeste,-5.09,-42.8,33.2,23.2,28.2,50.1,49.3,32.4,1012.1
2022-06-01,2022,6,Junho,Vitória,Sudeste,-20.32,-40.34,26.6,17.1,21.8,74.3,208.1,32.3,1005.6
2023-09-01,2023,9,Setembro,Maceió,Nordeste,-9.67,-35.74,23.3,12.4,17.8,66.8,161.0,17.2,1006.9
2023-04-01,2023,4,Abril,Belo Horizonte,Sudeste,-19.92,-43.94,22.9,11.7,17.3,68.2,239.1,22.1,1011.7
2020-01-01,2020,1,Janeiro,Teresina,Nordeste,-5.09,-42.8,28.5,17.9,23.2,42.8,3.0,33.4,1019.2
2022-05-01,2022,5,Maio,Goiânia,Centro-Oeste,-16.69,-49.26,24.6,18.4,21.5,72.2,184.4,10.4,1007.9
2021-10-01,2021,10,Outubro,Curitiba,Sul,-25.43,-49.27,22.0,12.7,17.4,93.8,116.4,29.3,1002.6
2020-05-01,2020,5,Maio,Maceió,Nordeste,-9.67,-35.74,31.9,23.5,27.7,63.8,161.0,28.8,1006.7
2022-12-01,2022,12,Dezembro,Belém,Norte,-1.45,-48.5,25.5,16.3,20.9,77.8,208.5,23.8,1018.2
2020-01-01,2020,1,Janeiro,Belo Horizonte,Sudeste,-19.92,-43.94,20.3,12.8,16.6,74.4,78.3,33.4,1014.4
2021-12-01,2021,12,Dezembro,Teresina,Nordeste,-5.09,-42.8,29.7,22.6,26.2,54.6,0.0,23.8,1011.6
2021-11-01,2021,11,Novembro,Goiânia,Centro-Oeste,-16.69,-49.26,22.3,14.1,18.2,72.5,94.5,34.4,1009.7
2021-12-01,2021,12,Dezembro,Cuiabá,Centro-Oeste,-15.6,-56.1,24.7,18.6,21.6,61.4,127.0,23.1,1018.0
2024-04-01,2024,4,Abril,Cuiabá,Centro-Oeste,-15.6,-56.1,29.6,19.2,24.4,69.6,154.5,15.1,1018.5
2021-07-01,2021,7,Julho,Belo Horizonte,Sudeste,-19.92,-43.94,19.7,11.3,15.5,71.4,143.1,27.8,1004.6
2022-03-01,2022,3,Março,Macapá,Norte,0.03,-51.07,28.2,20.7,24.4,86.0,246.8,6.4,1002.0
2022-09-01,2022,9,Setembro,Salvador,Nordeste,-12.97,-38.51,21.4,11.7,16.5,69.4,153.4,18.8,1011.7
2021-03-01,2021,3,Março,Campo Grande,Centro-Oeste,-20.44,-54.65,26.2,19.5,22.8,74.8,137.5,15.2,1012.7
2022-07-01,2022,7,Julho,Cuiabá,Centro-Oeste,-15.6,-56.1,23.4,14.7,19.0,60.9,143.9,10.0,1018.1
2023-02-01,2023,2,Fevereiro,Salvador,Nordeste,-12.97,-38.51,28.1,20.9,24.5,65.0,118.5,32.5,1011.4
2023-11-01,2023,11,Novembro,Goiânia,Centro-Oeste,-16.69,-49.26,20.3,11.8,16.0,69.9,83.0,9.1,1012.9
2020-12-01,2020,12,Dezembro,Curitiba,Sul,-25.43,-49.27,18.7,8.0,13.4,86.4,115.5,16.3,1018.6
2020-09-01,2020,9,Setembro,Belo Horizonte,Sudeste,-19.92,-43.94,20.2,10.1,15.2,77.1,125.4,6.3,1003.9
2023-07-01,2023,7,Julho,Natal,Nordeste,-5.79,-35.21,26.4,18.3,22.4,54.5,169.8,6.3,1014.6
2021-01-01,2021,1,Janeiro,Natal,Nordeste,-5.79,-35.21,27.9,15.9,21.9,61.0,14.8,9.8,1008.1
2020-01-01,2020,1,Janeiro,Rio de Janeiro,Sudeste,-22.91,-43.17,24.2,13.7,19.0,75.4,53.4,16.7,1008.4
2020-06-01,2020,6,Junho,Goiânia,Centro-Oeste,-16.69,-49.26,23.9,16.4,20.2,73.3,210.5,18.6,1004.3
2021-12-01,2021,12,Dezembro,Brasília,Centro-Oeste,-15.78,-47.93,21.5,10.8,16.2,74.2,35.0,16.8,1004.4
2023-03-01,2023,3,Março,Belém,Norte,-1.45,-48.5,29.1,20.8,25.0,81.2,247.9,33.5,1016.4
2022-01-01,2022,1,Janeiro,Campo Grande,Centro-Oeste,-20.44,-54.65,22.7,11.6,17.2,73.1,118.5,20.1,1005.0
2023-11-01,2023,11,Novembro,Salvador,Nordeste,-12.97,-38.51,22.5,12.6,17.6,61.4,96.5,11.7,1008.0
2021-11-01,2021,11,Novembro,Maceió,Nordeste,-9.67,-35.74,21.3,14.7,18.0,75.2,121.6,29.8,1014.8
2024-04-01,2024,4,Abril,Belo Horizonte,Sudeste,-19.92,-43.94,25.8,15.3,20.6,67.1,144.1,7.4,1014.5
2023-01-01,2023,1,Janeiro,Belo Horizonte,Sudeste,-19.92,-43.94,20.5,10.1,15.3,69.7,120.3,13.4,1006.4
2022-06-01,2022,6,Junho,São Paulo,Sudeste,-23.55,-46.63,19.7,11.9,15.8,70.7,247.2,32.8,1013.6
2024-12-01,2024,12,Dezembro,Goiânia,Centro-Oeste,-16.69,-49.26,22.9,13.0,18.0,78.1,85.0,24.1,1013.2
2021-09-01,2021,9,Setembro,Macapá,Norte,0.03,-51.07,23.4,12.4,17.9,90.4,279.8,8.4,1011.1
2021-03-01,2021,3,Março,Porto Velho,Norte,-8.76,-63.9,28.2,17.3,22.8,86.9,223.6,5.2,1007.9
2022-08-01,2022,8,Agosto,Belo Horizonte,Sudeste,-19.92,-43.94,17.0,8.5,12.8,69.0,174.5,14.6,1014.7
2023-05-01,2023,5,Maio,Manaus,Norte,-3.1,-60.02,29.0,22.5,25.8,86.2,329.7,33.4,1010.6
2024-10-01,2024,10,Outubro,Rio de Janeiro,Sudeste,-22.91,-43.17,21.3,13.2,17.2,77.7,113.4,21.6,1011.1
2024-03-01,2024,3,Março,Macapá,Norte,0.03,-51.07,31.0,24.6,27.8,77.8,274.0,31.5,1015.4
2021-07-01,2021,7,Julho,Salvador,Nordeste,-12.97,-38.51,23.5,14.6,19.0,63.7,213.2,25.8,1018.3
2024-01-01,2024,1,Janeiro,Fortaleza,Nordeste,-3.72,-38.54,28.3,19.0,23.6,58.9,60.7,7.3,1008.7
2024-11-01,2024,11,Novembro,Salvador,Nordeste,-12.97,-38.51,24.0,13.3,18.6,65.3,107.0,29.4,1015.3
2022-08-01,2022,8,Agosto,Salvador,Nordeste,-12.97,-38.51,21.5,9.5,15.5,60.1,198.0,23.5,1010.6
2024-05-01,2024,5,Maio,Teresina,Nordeste,-5.09,-42.8,33.7,24.4,29.0,48.0,129.0,31.6,1007.1
2021-11-01,2021,11,Novembro,Porto Alegre,Sul,-30.03,-51.23,23.6,12.3,18.0,84.8,106.2,33.8,1012.0
2020-07-01,2020,7,Julho,Vitória,Sudeste,-20.32,-40.34,24.8,17.6,21.2,80.8,120.3,30.3,1019.5
2023-12-01,2023,12,Dezembro,Natal,Nordeste,-5.79,-35.21,26.5,16.0,21.2,56.5,29.1,23.5,1005.7
2021-01-01,2021,1,Janeiro,Porto Alegre,Sul,-30.03,-51.23,16.7,7.0,11.8,89.3,134.2,23.8,1020.8
